_id,id_bank,id_city,address,time,position,type,latitude,longitude,comment
,56,195,"пл. Героїв ВВВ, 4","8:00-16:00, сб. 9:00-13:00, нд.-вих.",відділення філії банку,відділення філії банку,,,
,56,195,"вул. Луганської Правди, 153/22",,відділення філії банку,відділення філії банку,,,
,57,195,"вул. Кірова, 62",,"коледж будівництва, економіки та права","коледж будівництва, економіки та права",,,
,57,195,"вул. Ляпіна, 2",,ЛММЛ №4 Хірургічний корпус,ЛММЛ №4 Хірургічний корпус,,,
,57,195,"Алчевське шосе, 2",цілодобово,"будівля ОП ""Луганскпогрузтранс""","будівля ОП ""Луганскпогрузтранс""",,,
,57,195,"вул. Лутугінська, 119",цілодобово,Луганський м'ясокомбінат,Луганський м'ясокомбінат,,,
,57,195,"вул. Артема, 86",цілодобово,"магазин ""Юність""","магазин ""Юність""",,,
,57,195,"кв. Зарічний, 3-Г",цілодобово,"вхід до супермаркету ""СТОП""","вхід до супермаркету ""СТОП""",,,
,57,195,"вул. К.Лібкнехта, 9-А",цілодобово,вхід до будівлі Райвиконкому,вхід до будівлі Райвиконкому,,,
,57,195,"кв. Щербакова, 1",,Центральний вхід до лікарні,Центральний вхід до лікарні,,,
,57,195,"вул. Шеремета, 1",,ЛММЛ №7,ЛММЛ №7,,,
,57,195,"вул. Краснодонська, 8",цілодобово,Обласний кліничний онкологічний диспансер,Обласний кліничний онкологічний диспансер,,,
,57,195,"кв. 50 років Оборони Луганська, 14",цілодобово,Луганська обласна клінічна лікарня,Луганська обласна клінічна лікарня,,,
,57,195,"вул. В.В. Шевченка, 18-А",цілодобово,головний офіс банку,головний офіс банку,,,
,57,195,"вул. Оборонна, 20",,відділення банку,відділення банку,,,
,57,195,"вул. Героїв Сталінграду, 8-Б",цілодобово,міське відділення банку,міське відділення банку,,,
,57,195,"вул. Корольова, 33",,відділення банку,відділення банку,,,
,57,195,"вул. Чапаєва, 59/23",,відділення банку,відділення банку,,,
,57,195,"кв. 50 років Оборони Луганська, 14",,відділення банку,відділення банку,,,
,57,195,"кв. Зарічний, 1",,відділення банку,відділення банку,,,
,57,195,"вул. Шеремета, 1",,відділення банку,відділення банку,,,
,57,195,"вул. Коцюбинського, 14",,відділення банку,відділення банку,,,
,57,195,"кв. Єрьоменка, 5",,відділення банку,відділення банку,,,
,57,195,"вул. Артема, 86",,відділення банку,відділення банку,,,
,57,195,"вул. Лутугинська, 133",,відділення банку,відділення банку,,,
,57,195,"пл. Революції, 2",цілодобово,відділення банку,відділення банку,,,
,55,195,"пр. Газети Луганська Правда, 155/21",,відділення банку,відділення банку,,,
,60,195,"вул. Радянська, 53",,відділення банку,відділення банку,,,
,56,196,"пров. Жовтневий, 1",цілодобово,Міська лікарня,Міська лікарня,,,
,56,196,"вул. Крупської, 15",,Лутугінська міська Рада,Лутугінська міська Рада,,,
,56,196,"пров. Спортивний, 2/2","18:00-16:00, крім сб., нд.",магазин будматеріалів,магазин будматеріалів,,,
,56,196,"вул. Леніна, 116",,"магазин ""Європа""","магазин ""Європа""",,,
,56,196,"вул. Леніна, 116",цілодобово,відділення банку,відділення банку,,,
